,mol_idx,atom_idx,experimental_shift,dft_shift
6788,89916,8,127.1,129.45
6789,89916,9,128.6,127.36
6790,89916,10,126.4,126.78
6791,89916,11,128.6,127.35
6792,89916,12,127.1,129.44
6793,89917,0,148.8,140.74
6794,89917,1,112.9,124.48
6795,89917,2,130.7,134.94
6796,89917,3,122.0,129.99
6797,89917,4,166.2,162.73
6798,89917,5,60.8,60.38
6799,89917,6,13.9,14.09
6800,89917,7,28.0,28.74
6801,89917,8,26.1,29.01
6802,89917,9,25.1,27.83
6803,89917,10,184.7,186.51
6804,89917,11,66.8,67.14
6805,89917,12,14.2,12.85
6806,89918,0,135.5,137.45
6807,89918,1,136.2,133.26
6808,89918,2,136.2,130.54
6809,89918,3,135.5,137.75
6810,89918,4,164.9,161.81
6811,89918,5,164.9,158.89
6812,89920,0,25.0,25.8
6813,89920,1,24.8,26.3
6814,89920,2,22.1,22.84
6815,89920,3,23.0,24.06
6816,89920,4,154.4,165.73
6817,89920,5,112.4,111.31
6818,89920,6,130.7,132.03
6819,89920,7,131.4,134.05
6820,89920,8,165.3,151.14
6821,89920,9,156.7,154.46
6822,89920,10,66.3,64.72
6823,89920,11,14.0,13.36
6824,89936,4,138.9,143.05
6825,89936,6,67.7,68.64
6826,89936,7,65.3,68.82
6827,89936,8,47.3,48.28
6828,89936,9,27.5,27.13
6829,89936,10,117.6,120.13
6830,89936,11,137.7,142.48
6831,89936,12,53.4,53.62
6832,89936,13,171.0,170.95
6833,89936,14,20.7,21.25
6834,89936,15,25.6,32.6
6835,89936,16,11.7,12.96
6836,89937,0,108.2,102.07
6837,89937,1,154.7,153.37
6838,89937,2,108.3,118.21
6839,89937,3,115.2,108.41
6840,89937,4,158.6,157.11
6841,89937,5,134.2,133.33
6842,89937,6,100.9,99.23
6843,89937,7,20.1,18.53
6844,89937,8,205.2,208.74
6845,89937,9,24.4,24.88
6846,89937,10,55.5,52.16
6847,89941,0,206.4,205.49
6848,89941,1,47.1,48.84
6849,89941,2,145.8,150.48
6850,89941,3,124.4,127.17
6851,89941,4,146.2,145.55
6852,89941,5,125.5,127.66
6853,89941,6,25.6,23.73
6854,89941,7,25.6,26.89
6855,89941,8,19.7,20.9
6856,89941,9,166.8,166.09
6857,89941,10,61.7,61.08
6858,89941,11,14.1,12.95
6859,89946,0,117.2,117.4
6860,89946,1,135.1,134.5
6861,89946,2,106.2,106.31
6862,89946,3,146.7,145.73
6863,89946,4,31.7,32.88
6864,89946,5,20.7,23.18
6865,89946,9,30.2,29.34
6866,89946,10,30.2,29.39
6867,89946,11,30.2,26.42
6868,89946,12,15.0,16.67
6869,89964,0,8.8,8.63
6870,89964,1,10.9,9.78
6871,89964,2,127.0,126.51
6872,89964,3,114.4,115.83
6873,89964,4,120.6,121.86
6874,89964,5,119.1,120.18
6875,89964,6,10.9,11.55
6876,89964,7,166.0,162.95
6877,89964,8,41.1,41.93
6878,89964,9,13.6,11.98
6879,89964,10,41.1,48.56
6880,89964,11,13.6,13.04
6881,89966,0,21.6,21.11
6882,89966,1,29.1,27.28
6883,89966,2,53.5,53.64
6884,89966,3,85.7,85.25
6885,89966,4,38.5,34.12
6886,89966,20,25.1,26.32
6887,89966,21,12.7,11.86
6888,89976,0,66.2,65.04
6889,89976,1,42.6,32.03
6890,89976,2,24.2,23.48
6891,89976,3,45.6,41.72
6892,89976,4,147.6,149.09
6893,89976,10,47.2,50.44
6894,89976,11,101.7,98.21
6895,89976,12,22.3,22.67
6896,89976,13,48.0,44.87
6897,89976,14,47.8,44.87
6898,89977,0,66.9,66.69
6899,89977,1,37.3,33.12
6900,89977,2,25.2,22.62
6901,89977,3,45.7,43.38
6902,89977,4,146.4,145.74
6903,89977,10,32.0,33.11
6904,89977,11,81.7,85.15
6905,89977,12,70.5,70.62
6906,89984,0,131.4,133.59
6907,89984,1,128.8,137.3
6908,89984,2,33.6,37.34
6909,89984,3,23.3,23.04
6910,89984,4,25.2,29.48
6911,89984,5,52.2,50.78
6912,89984,6,176.5,174.72
6913,89984,7,67.3,62.59
6914,89984,8,153.2,154.35
6915,89984,9,82.1,80.03
6916,89984,10,27.6,29.42
6917,89984,11,27.6,23.67
6918,89984,12,27.6,23.47
6919,89986,0,79.0,75.92
6920,89986,1,25.5,32.28
6921,89986,2,122.6,125.95
6922,89986,3,125.6,128.42
6923,89986,4,61.8,61.29
6924,89986,5,139.4,145.56
6925,89986,11,92.8,85.13
6926,89986,12,128.5,130.0
6927,89986,13,125.9,130.84
6928,89986,14,76.6,76.13
6929,89995,0,69.2,71.56
6930,89995,1,95.3,98.49
6931,89995,2,67.8,68.43
6932,89995,3,71.5,73.24
6933,89995,4,58.9,56.21
6934,89995,5,23.4,23.22
6935,89995,6,116.0,122.02
6936,89995,7,23.4,24.46
6937,89995,8,116.0,120.98
6938,90000,4,133.8,136.64
6939,90000,6,36.5,43.16
6940,90000,7,78.8,82.05
6941,90000,8,87.3,92.25
6942,90000,9,12.5,13.22
6943,90000,10,44.3,41.53
6944,90000,12,23.8,23.56
6945,90000,13,13.8,14.73
6946,90003,0,13.7,14.0
6947,90003,1,12.6,13.45
6948,90003,2,90.3,94.19
6949,90003,3,79.2,82.04
6950,90003,4,53.7,57.0
6951,90003,7,25.5,30.92
6952,90003,8,13.9,10.83
6953,90003,5,25.6,30.17
6954,90003,6,13.8,10.75
6955,90003,9,50.7,48.16
6956,90003,10,66.0,63.29
6957,90003,11,23.7,22.13
6958,90004,0,27.5,31.08
6959,90004,1,25.1,25.27
6960,90004,2,27.2,30.76
6961,90004,3,51.4,59.0
6962,90004,4,49.7,43.02
6963,90004,5,70.0,68.79
6964,90004,6,31.1,30.31
6965,90004,7,10.1,10.67
6966,90004,8,109.8,104.92
6967,90004,9,151.4,150.54
6968,90004,10,71.7,67.09
6969,90004,11,137.2,138.28
6970,90004,16,127.7,124.58
6971,90004,15,128.6,128.01
6972,90004,14,128.0,126.34
6973,90004,13,128.6,128.5
6974,90004,12,127.7,124.03
6975,90005,0,12.7,12.59
6976,90005,1,12.6,13.73
6977,90005,2,96.6,101.29
6978,90005,3,80.2,80.55
6979,90005,4,187.7,188.6
6980,90005,5,53.6,54.63
6981,90005,6,63.8,62.25
6982,90005,7,22.2,20.09
6983,90248,0,127.2,129.37
6984,90248,5,128.8,128.11
6985,90248,4,127.9,129.9
6986,90248,3,143.9,145.98
6987,90248,2,127.9,126.42
6988,90248,1,128.8,127.71
6989,90248,6,92.0,101.68
6990,90248,7,143.9,145.99
6991,90248,8,127.9,126.42
6992,90248,9,128.8,127.71
6993,90248,10,127.2,129.38
6994,90248,11,128.8,128.11
6995,90248,12,127.9,129.9
6996,90263,4,130.4,131.4
6997,90263,3,120.8,120.9
6998,90263,2,130.4,132.42
6999,90263,6,48.2,52.62
7000,90263,7,87.2,89.37
7001,90264,0,70.9,95.55
7002,90264,1,159.1,200.7
7003,90264,5,117.3,118.47
7004,90264,6,167.9,158.34
7005,90265,0,88.9,89.56
7006,90265,1,166.1,175.24
7007,90265,5,118.2,121.99
7008,90265,6,20.6,12.29
7009,90270,0,134.6,133.54
7010,90270,1,112.0,109.41
7011,90270,2,134.6,133.63
7012,90270,3,127.1,126.45
7013,90270,4,143.7,141.38
7014,90270,5,127.1,125.11
7015,90270,6,118.9,122.52
7016,90270,8,56.1,55.69
7017,90271,0,125.4,130.47
7018,90271,1,39.6,41.12
7019,90271,2,43.9,44.66
7020,90271,3,16.5,16.98
7021,90271,6,32.9,32.15
7022,90271,7,20.2,18.89
7023,90271,4,32.9,37.3
7024,90271,5,20.2,16.61
7025,90271,11,20.2,19.05
7026,90271,9,25.9,22.57
7027,90271,10,25.9,26.83
7028,90271,8,20.2,17.04
7029,90272,0,127.9,128.08
7030,90272,1,128.8,128.43
7031,90272,2,128.0,127.35
7032,90272,3,128.8,128.69
7033,90272,4,127.9,127.42
7034,90272,5,135.1,137.17
7035,90272,6,45.2,45.3
7036,90272,7,119.8,123.0
7037,90272,8,33.7,37.31
7038,90274,0,119.5,125.0
7039,90274,1,46.9,45.88
7040,90274,2,27.2,28.39
7041,90274,3,20.8,21.05
7042,90274,4,20.8,14.94
7043,90274,5,27.2,30.36
7044,90274,6,20.8,17.82
7045,90274,7,20.8,21.61
7046,90278,0,152.3,152.3
7047,90278,1,117.2,115.48
7048,90278,2,118.2,115.75
7049,90278,3,151.9,147.61
7050,90278,4,119.4,117.65
7051,90278,5,112.5,108.14
7052,90278,6,87.0,89.42
7053,90278,7,94.3,99.97
7054,90278,8,133.3,135.62
7055,90278,9,121.3,124.17
7056,90278,10,35.5,33.95
7057,90278,11,31.1,33.23
7058,90278,12,78.5,71.51
7059,90278,13,73.8,71.43
7060,90278,14,25.3,26.98
7061,90278,15,25.4,25.25
7062,90279,0,174.6,175.22
7063,90279,5,29.6,30.43
7064,90279,4,20.9,22.17
7065,90279,3,29.0,30.26
7066,90279,2,32.9,34.28
7067,90279,1,97.2,96.19
7068,90279,12,35.6,36.82
7069,90279,13,80.2,77.79
7070,90279,28,171.9,168.33
7071,90279,14,35.5,38.24
7072,90279,15,26.9,30.01
7073,90279,16,22.5,25.03
7074,90279,17,13.9,14.18
7075,90283,0,162.9,163.94
7076,90283,1,157.7,160.22
7077,90283,2,150.3,132.77
7078,90283,3,118.7,119.75
7079,90283,4,12.3,14.83
7080,90283,5,23.9,30.7
7081,90283,6,14.4,9.79
7082,90285,0,76.8,71.9
7083,90285,1,72.5,68.11
7084,90285,2,68.0,67.12
7085,90285,3,100.4,97.41
7086,90285,16,165.4,160.14
7087,90285,6,158.9,158.74
7088,90285,5,99.1,98.28
7089,90285,21,55.2,55.19
7090,90285,29,17.1,16.91
7091,90285,7,122.7,123.32
7092,90285,8,135.7,141.89
7093,90285,9,18.6,19.65
7094,90287,0,116.3,116.8
7095,90287,2,116.3,115.5
7096,90287,3,132.9,134.58
7097,90287,4,128.6,127.43
7098,90287,5,132.9,134.29
7099,90287,6,186.3,187.69
7100,90287,7,90.5,97.1
7101,90287,8,186.3,180.68
7102,90287,9,128.6,128.05
7103,90287,14,132.9,135.18
7104,90287,13,116.3,116.66
7105,90287,12,166.5,167.54
7106,90287,11,116.3,114.86
7107,90287,10,132.9,133.1
7108,90289,0,111.1,111.61
7109,90289,1,200.1,200.74
7110,90289,2,110.8,114.21
7111,90289,3,10.1,7.52
7112,90289,4,51.1,50.33
7113,90289,5,32.9,35.19
7114,90289,6,28.8,28.83
7115,90289,7,28.8,25.85
7116,90289,8,28.8,29.3
7117,90300,0,170.1,171.26
7118,90300,1,33.6,33.96
7119,90300,2,38.9,40.44
7120,90300,3,173.7,175.23
7121,90300,4,38.8,41.08
7122,90300,5,140.5,148.18
7123,90300,6,114.2,113.75
7124,90300,7,21.8,20.47
7125,90306,4,135.6,140.12
7126,90306,5,127.1,128.48
7127,90306,6,30.2,35.46
7128,90306,7,93.5,98.32
7129,90306,8,11.9,15.75
7130,90306,9,51.5,49.33
7131,90306,10,148.9,147.38
7132,90313,0,60.7,57.51
7133,90313,1,30.2,27.69
7134,90313,2,32.7,33.66
7135,90313,3,129.7,131.98
7136,90313,4,122.3,127.99
7137,90313,5,83.4,84.94
7138,90313,6,76.9,80.69
7139,90318,0,32.8,34.29
7140,90318,1,35.9,35.69
7141,90318,2,32.8,31.44
7142,90318,3,26.1,27.01
7143,90318,4,26.5,27.2
7144,90318,5,26.1,27.29
7145,90318,6,44.8,46.58
7146,90318,7,129.5,133.0
7147,90318,8,123.3,126.43
7148,90318,9,84.2,84.9
7149,90318,10,76.6,80.95
7150,90322,1,125.8,125.27
7151,90322,6,98.4,103.31
7152,90322,8,49.6,48.53
7153,90322,7,49.6,52.13
7154,90322,9,166.1,165.35
7155,90322,10,40.1,34.21
7156,90322,16,129.5,121.38
7157,90322,15,114.9,114.47
7158,90322,14,161.4,159.96
7159,90322,13,114.9,114.59
7160,90322,12,129.5,128.8
7161,90323,2,128.7,129.94
7162,90323,1,132.4,132.9
7163,90323,0,128.7,128.97
7164,90323,5,115.2,115.21
7165,90323,4,163.0,163.8
7166,90323,3,115.2,115.31
7167,90323,6,101.1,99.07
7168,90323,8,50.2,46.01
7169,90323,7,50.2,48.47
7170,90323,9,165.5,169.29
7171,90323,10,52.7,50.61
7172,90336,0,125.6,128.44
7173,90336,1,128.1,127.91
7174,90336,2,129.6,129.32
7175,90336,3,130.0,130.88
7176,90336,4,149.1,148.07
7177,90336,5,125.1,123.75
7178,90336,8,149.8,149.83
7179,90336,7,122.7,121.96
7180,90336,6,135.3,138.03
7181,90336,12,165.9,166.89
7182,90336,15,72.0,71.48
7183,90336,16,30.6,31.56
7184,90336,17,22.6,22.86
7185,90336,18,22.1,18.51
7186,90336,19,51.0,51.5
7187,90336,20,32.7,38.34
7188,90336,24,51.4,50.98
7189,90336,27,42.9,39.89
7190,90337,0,141.9,142.25
7191,90337,1,138.0,140.34
7192,90337,2,166.7,168.01
7193,90337,3,155.5,157.02
7194,90337,4,120.8,124.07
7195,90337,5,169.0,170.61
7196,90337,6,52.2,49.97
7197,90337,7,169.4,168.83
7198,90337,8,52.2,50.3
7199,90351,0,22.1,18.94
7200,90351,1,24.6,25.55
7201,90351,2,23.5,22.75
7202,90351,3,47.5,47.45
7203,90351,4,68.0,65.23
7204,90351,5,47.5,47.45
7205,90351,6,24.6,25.54
7206,90351,7,22.1,18.94
7207,90351,8,23.5,22.75
7208,90357,0,184.2,181.08
7209,90357,1,132.1,132.93
7210,90357,2,144.8,149.32
7211,90357,3,56.5,53.37
7212,90357,4,144.4,147.74
7213,90357,5,130.8,130.83
7214,90357,6,43.4,44.99
7215,90357,7,103.7,100.98
7216,90357,8,170.6,168.97
7217,90357,9,63.0,62.32
7218,90357,10,15.3,14.53
7219,90357,11,166.3,170.2
7220,90357,12,62.8,62.29
7221,90357,13,14.1,13.07
7222,90362,0,110.5,113.17
7223,90362,1,156.8,156.13
7224,90362,2,112.0,106.26
7225,90362,3,136.1,136.0
7226,90362,4,132.9,135.19
7227,90362,5,27.9,30.43
7228,90362,6,117.9,116.86
7229,90362,7,47.7,48.21
7230,90362,8,55.4,52.13
7231,90362,9,163.3,161.81
7232,90362,10,42.8,46.89
7233,90369,6,117.7,117.3
7234,90369,7,70.6,67.16
7235,90369,8,113.6,117.85
7236,90369,9,73.0,70.0
7237,90370,0,19.4,19.8
7238,90370,1,119.7,119.39
7239,90370,2,69.9,66.98
7240,90370,3,114.0,116.74
7241,90370,4,73.1,69.75
7242,90378,0,112.0,110.73
7243,90378,1,136.8,135.01
7244,90378,2,118.7,117.05
7245,90378,3,117.3,120.03
7246,90378,4,120.3,116.51
7247,90378,5,125.8,126.7
7248,90378,6,107.0,104.19
7249,90378,7,135.7,131.89
7250,90378,8,162.4,160.16
7251,90378,9,59.0,59.46
7252,90378,10,14.7,13.47
7253,90380,0,110.0,108.2
7254,90380,1,133.0,131.3
7255,90380,2,127.0,125.93
7256,90380,3,119.7,118.4
7257,90380,4,118.4,120.5
7258,90380,5,120.7,118.98
7259,90380,6,153.9,149.56
7260,90380,7,84.0,84.16
7261,90380,8,166.3,164.72
7262,90380,9,58.4,58.72
7263,90380,10,15.0,13.55
7264,90381,0,111.6,110.66
7265,90381,1,135.5,134.04
7266,90381,2,126.9,125.37
7267,90381,3,122.5,119.64
7268,90381,4,120.2,121.75
7269,90381,5,123.0,122.24
7270,90381,6,147.8,150.48
7271,90381,7,108.9,109.34
7272,90386,0,25.1,22.94
7273,90386,1,63.9,63.96
7274,90386,2,40.1,39.49
7275,90386,3,171.6,174.77
7276,90386,4,117.4,121.28
7277,90386,5,52.0,50.66
7278,90632,0,129.7,128.62
7279,90632,3,137.4,137.2
7280,90632,6,165.0,163.78
7281,90632,7,171.2,169.84
7282,90632,8,49.1,49.27
7283,90632,9,182.5,182.39
7284,90632,10,60.8,60.64
7285,90632,11,14.0,13.26
7286,90636,0,125.6,127.14
7287,90636,1,123.5,122.9
7288,90636,2,131.0,132.5
7289,90636,3,109.4,108.42
7290,90636,4,147.1,146.04
7291,90636,5,127.1,125.52
7292,90636,6,165.5,163.71
7293,90636,7,60.5,60.21
7294,90636,8,14.2,13.2
7295,90636,9,176.4,175.1
7296,90636,10,45.2,46.96
7297,90636,11,11.8,16.46
7298,90644,0,154.6,161.34
7299,90644,1,117.8,121.18
7300,90644,2,144.7,154.9
7301,90644,3,127.8,124.38
7302,90644,4,113.0,113.8
7303,90644,5,151.0,154.24
7304,90644,6,167.5,164.13
7305,90644,7,60.6,59.74
7306,90644,8,14.3,13.26
7307,90644,9,22.2,25.08
7308,90646,0,41.5,54.22
7309,90646,1,93.7,95.67
7310,90646,2,150.0,150.96
7311,90646,3,150.0,150.96
7312,90646,4,93.7,95.67
7313,90646,6,170.2,170.23
7314,90646,5,170.2,170.23
7315,90646,20,53.2,51.12
7316,90646,7,53.2,51.11
7317,90648,0,131.6,133.4
7318,90648,1,117.1,118.03
7319,90648,2,161.0,163.54
7320,90648,3,117.1,112.77
7321,90648,4,131.6,132.33
7322,90648,5,125.3,120.19
7323,90648,6,155.3,154.95
7324,90648,7,119.7,121.81
7325,90648,8,129.9,130.61
7326,90648,9,124.3,125.08
7327,90648,10,129.9,129.85
7328,90648,11,119.7,121.2
7329,90648,12,166.9,163.42
7330,90652,0,117.1,116.81
7331,90652,1,155.0,153.5
7332,90652,2,103.9,103.14
7333,90652,3,125.8,125.34
7334,90652,4,114.8,115.17
7335,90652,5,146.7,146.98
7336,90652,6,143.7,143.16
7337,90652,7,103.7,104.22
7338,90652,8,31.7,31.48
7339,90652,9,31.8,42.29
7340,90652,10,70.6,67.04
7341,90652,11,127.5,127.39
7342,90652,12,117.1,119.48
7343,90652,13,106.5,103.15
7344,90652,14,146.7,145.41
7345,90652,15,138.7,138.91
7346,90652,16,145.3,145.33
7347,90652,17,61.0,56.74
7348,90652,18,56.2,52.71
7349,90674,0,85.9,88.07
7350,90674,1,16.5,16.53
7351,90674,4,63.9,62.88
7352,90674,5,17.1,15.57
7353,90674,2,64.2,58.06
7354,90674,3,17.1,15.09
7355,90680,0,144.4,143.2
7356,90680,1,123.8,124.86
7357,90680,2,151.8,150.19
7358,90680,3,122.0,122.82
7359,90680,4,30.2,32.2
7360,90680,5,70.6,69.76
7361,90680,6,121.7,121.18
7362,90680,7,118.5,120.48
7363,90680,8,11.7,11.11
7364,90680,9,135.7,136.85
7365,90680,14,129.3,128.81
7366,90680,13,129.5,128.99
7367,90680,12,127.9,127.6
7368,90680,11,129.5,129.61
7369,90680,10,129.3,130.81
7370,90680,15,29.9,28.76
7371,90680,19,31.9,34.66
7372,90680,20,22.7,25.32
7373,90680,21,14.3,14.27
7374,90694,0,158.8,158.23
7375,90694,4,59.8,62.87
7376,90694,3,80.6,81.34
7377,90699,0,166.8,163.74
7378,90699,1,146.1,145.15
7379,90699,2,114.7,119.9
7380,90699,3,12.3,12.55
7381,90699,4,40.8,39.82
7382,90699,5,14.5,13.23
7383,90699,6,135.8,135.89
7384,90699,9,127.0,126.47
7385,90700,0,160.5,168.13
7386,90700,1,138.5,139.55
7387,90700,2,119.8,122.04
7388,90700,3,132.1,139.97
7389,90700,4,140.3,132.19
7390,90700,9,128.7,131.53
7391,90700,8,130.1,129.01
7392,90700,7,128.0,129.18
7393,90700,6,130.1,129.13
7394,90700,5,128.7,133.05
7395,90700,10,125.2,127.11
7396,90700,11,127.1,124.96
7397,90700,12,125.1,127.22
7398,90700,13,48.2,48.16
7399,90700,14,66.1,64.75
7400,90700,15,66.1,65.06
7401,90700,16,48.2,45.77
7402,90701,0,163.0,161.45
7403,90701,1,143.2,139.52
7404,90701,2,133.6,137.27
7405,90701,3,194.3,192.04
7406,90701,10,53.1,53.4
7407,90701,11,28.9,23.16
7408,90701,12,28.9,30.3
7409,90701,13,28.9,25.12
7410,90701,14,29.9,31.52
7411,90719,0,124.1,125.01
7412,90719,1,133.6,134.51
7413,90719,2,155.4,154.32
7414,90719,3,122.7,123.96
7415,90719,4,126.3,126.84
7416,90719,5,126.5,126.38
7417,90719,6,159.9,158.7
7418,90719,7,165.9,164.23
7419,90719,8,60.8,60.75
7420,90719,9,14.1,13.24
7421,90729,0,44.7,53.69
7422,90729,1,19.6,23.82
7423,90729,2,23.7,24.84
7424,90729,3,19.6,24.56
7425,90729,4,44.7,46.5
7426,90729,5,141.9,141.76
7427,90729,6,126.5,126.59
7428,90729,7,129.6,129.51
7429,90729,8,142.8,142.7
7430,90729,9,129.6,127.41
7431,90729,10,126.5,125.35
7432,90729,11,21.4,20.98
7433,90733,0,30.0,30.3
7434,90733,1,62.6,65.34
7435,90733,2,40.5,41.22
7436,90733,3,55.6,45.87
7437,90733,4,24.0,18.58
7438,90733,5,24.0,17.15
7439,90733,6,142.5,141.9
7440,90733,11,120.7,136.19
7441,90733,10,128.9,126.88
7442,90733,9,129.3,132.14
7443,90733,8,128.9,128.22
7444,90733,7,120.7,131.51
7445,10003368,0,27.9,30.22
7446,10003368,1,67.1,67.82
7447,10003368,2,133.3,124.25
7448,10003368,5,37.9,37.04
7449,10003368,4,36.6,40.04
7450,10003368,3,140.7,148.44
7451,10003368,15,76.1,69.26
7452,10003368,14,37.6,40.69
7453,10003368,13,75.7,74.96
7454,10003368,28,76.1,74.4
7455,10003368,29,26.7,27.4
7456,10003368,27,55.4,52.45
7457,10003368,26,85.6,84.62
7458,10003368,37,33.9,37.65
7459,10003368,36,29.1,32.46
7460,10003368,35,47.1,45.75
7461,10003368,42,123.8,123.54
7462,10003368,53,12.0,19.12
7463,10003368,8,21.7,21.08
7464,10003368,43,148.1,148.82
7465,10003368,44,114.2,114.68
7466,10003368,45,163.5,157.92
7467,10003368,48,149.6,150.17
7468,10003368,17,170.1,169.71
7469,10003368,19,20.4,21.1
7470,10003368,12,47.9,44.77
7471,10003450,0,144.5,145.69
7472,10003450,1,144.6,145.55
7473,10003450,2,184.0,183.2
7474,10003450,3,183.7,182.85
7475,10003450,4,138.8,139.76
7476,10003450,5,139.5,140.14
7477,10003450,6,26.3,29.56
7478,10003450,7,34.4,25.58
7479,10003450,8,38.1,40.88
7480,10003450,9,47.5,45.51
7481,10003450,10,145.8,156.62
7482,10003450,11,113.3,110.01
7483,10003450,12,111.6,111.37
7484,10003450,13,146.3,149.8
7485,10003450,16,20.0,26.67
7486,10003450,19,24.5,28.76
7487,10003450,20,61.2,58.78
7488,10003450,21,61.2,58.97
7489,10003451,1,102.7,105.71
7490,10003451,10,73.2,73.45
7491,10003451,7,77.5,72.2
7492,10003451,4,69.7,69.2
7493,10003451,3,76.7,74.55
7494,10003451,16,61.0,63.09
7495,10003451,30,126.1,133.48
7496,10003451,29,123.4,123.06
7497,10003451,28,117.1,115.81
7498,10003451,31,118.7,117.86
7499,10003451,32,141.6,142.09
7500,10003451,27,127.1,125.01
7501,10003451,24,160.0,162.51
7502,10003451,23,94.5,97.24
7503,10003533,0,144.1,147.64
7504,10003533,1,129.7,127.07
7505,10003533,10,144.1,139.98
7506,10003533,11,127.0,132.76
7507,10003533,2,199.3,199.5
7508,10003533,4,46.6,48.05
7509,10003533,5,7.3,6.49
7510,10003533,9,41.8,43.34
7511,10003533,30,18.1,18.35
7512,10003533,14,67.0,63.79
7513,10003533,13,64.6,62.04
7514,10003533,17,144.9,147.7
7515,10003533,18,116.4,126.12
7516,10003533,21,64.0,64.24
7517,10003533,12,67.2,65.19
7518,10003578,0,20.9,22.51
7519,10003578,1,41.1,41.4
7520,10003578,2,33.5,34.26
7521,10003578,5,36.4,36.84
7522,10003578,4,50.4,51.26
7523,10003578,3,49.2,48.79
7524,10003578,14,27.6,29.53
7525,10003578,13,36.4,37.71
7526,10003578,9,146.6,153.34
7527,10003578,8,46.2,47.84
7528,10003578,33,173.6,172.08
7529,10003578,36,76.7,74.03
7530,10003578,19,36.4,38.53
7531,10003578,20,194.8,194.94
7532,10003578,22,128.0,128.1
7533,10003578,10,107.9,106.82
7534,10003578,23,147.4,147.03
7535,10003578,25,144.2,142.77
7536,10003578,26,108.7,110.44
7537,10003578,40,23.6,22.93
7538,10005613,0,65.06666666666666,63.17
7539,10005613,1,74.2,69.56
7540,10005613,2,65.06666666666666,60.46
7541,10005727,2,51.9,52.46
7542,10005727,3,61.0,61.1
7543,10005727,0,51.9,52.45
7544,10005727,1,61.0,61.11
7545,10005795,8,140.4,142.64
7546,10005795,9,128.0,128.11
7547,10005795,10,128.2,128.37
7548,10005795,11,126.8,126.64
7549,10005795,12,128.2,127.84
7550,10005795,13,128.0,127.37
7551,10005795,7,53.1,55.32
7552,10005795,6,53.1,55.32
7553,10005795,0,140.4,142.63
7554,10005795,1,128.0,128.1
7555,10005795,2,128.2,128.36
7556,10005795,3,126.8,126.64
7557,10005795,4,128.2,127.85
7558,10005795,5,128.0,127.38
7559,10005811,0,130.4,129.05
7560,10005811,1,128.3,130.54
7561,10005811,2,129.7,128.05
7562,10005811,3,132.8,133.72
7563,10005811,4,129.7,128.02
7564,10005811,5,128.3,129.74
7565,10005811,6,166.0,163.9
7566,10005811,7,66.5,67.09
7567,10005811,8,136.3,136.27
7568,10005811,9,128.2,131.47
7569,10005811,10,128.5,128.79
7570,10005811,11,128.2,128.94
7571,10005811,12,128.5,128.81
7572,10005811,13,128.2,131.47
7573,10005853,0,137.0,133.73
7574,10005853,1,116.5,120.98
7575,10005853,2,117.0,115.45
7576,10005853,3,153.4,150.41
7577,10005853,4,117.0,112.65
7578,10005853,5,116.5,118.5
7579,10005853,6,147.5,143.4
7580,10005853,7,123.4,110.47
7581,10005853,8,130.2,128.79
7582,10005853,9,120.0,116.95
7583,10005853,10,130.2,129.63
7584,10005853,11,123.4,115.25
7585,10005985,0,158.8,155.71
7586,10005985,1,41.9,48.43
7587,10005985,2,62.3,61.29
7588,10005985,3,45.5,46.21
7589,10005985,4,46.2,48.01
7590,10006107,0,14.2,14.25
7591,10006107,1,22.8,25.39
7592,10006107,2,32.1,34.54
7593,10006107,3,29.5,33.01
7594,10006107,4,29.8,32.89
7595,10006107,5,29.8,32.65
7596,10006107,6,29.8,32.82
7597,10006107,7,29.8,29.85
7598,10006107,8,29.8,32.84
7599,10006107,9,29.8,23.94
7600,10006107,10,29.8,24.78
7601,10006107,11,29.8,22.99
7602,10006107,12,29.8,23.92
7603,10006107,13,29.8,22.8
7604,10006107,14,29.8,23.75
7605,10006107,15,29.8,29.08
7606,10006107,16,29.5,26.98
7607,10006107,17,32.1,31.63
7608,10006107,18,22.8,25.09
7609,10006107,19,14.2,15.36
7610,10006235,0,39.040000000000006,34.35
7611,10006235,1,22.660000000000004,23.66
7612,10006235,2,27.74,22.78
7613,10006235,3,29.02,32.43
7614,10006235,4,46.6,37.92
7615,10006235,5,28.920000000000005,29.03
7616,10006235,6,30.68,27.22
7617,10006235,7,36.44,33.64
7618,10006235,8,49.82000000000001,46.93
7619,10006235,9,36.660000000000004,35.07
7620,10006235,10,21.580000000000002,18.83
7621,10006235,11,43.14,37.44
7622,10006235,12,43.36,40.32
7623,10006235,13,57.42,53.88
7624,10006235,14,24.919999999999998,31.91
7625,10006235,15,29.020000000000003,31.15
7626,10006235,16,57.160000000000004,51.06
7627,10006235,17,12.760000000000002,23.55
7628,10006235,18,17.619999999999997,25.57
7629,10006235,19,36.58,33.46
7630,10006235,20,19.34,19.26
7631,10006235,21,36.98,36.87
7632,10006235,22,24.639999999999997,21.73
7633,10006235,23,40.279999999999994,40.45
7634,10006235,24,28.78,30.66
7635,10006235,25,23.619999999999997,23.38
7636,10006235,26,23.4,19.88
7637,10006277,8,130.7,132.84
7638,10006277,9,128.7,129.14
7639,10006277,10,130.0,128.29
7640,10006277,11,128.0,127.75
7641,10006277,12,130.0,128.14
7642,10006277,13,128.7,131.69
7643,10006277,7,58.0,58.48
