,mol_idx,atom_idx,experimental_shift,dft_shift
12303,10018445,2,21.6,25.78
12304,10018445,3,26.2,28.78
12305,10018445,4,50.5,51.3
12306,10018445,5,62.6,59.63
12307,10018445,7,201.3,200.82
12308,10018445,9,33.3,34.22
12309,10018445,10,35.5,33.8
12310,10018445,12,32.3,29.94
12311,10018445,13,171.5,167.9
12312,10018445,15,21.6,23.13
12313,10018449,0,133.7,134.58
12314,10018449,5,126.9,129.03
12315,10018449,4,128.5,128.73
12316,10018449,3,131.7,131.97
12317,10018449,2,128.5,128.05
12318,10018449,1,126.9,125.7
12319,10018449,6,166.8,162.81
12320,10018449,10,53.0,55.54
12321,10018449,11,171.9,170.22
12322,10018449,14,52.4,50.87
12323,10018449,15,32.2,33.15
12324,10018449,16,135.9,137.29
12325,10018449,17,122.7,126.36
12326,10018449,19,126.0,127.43
12327,10018449,20,128.2,128.08
12328,10018452,0,154.7,153.23
12329,10018452,1,117.4,111.15
12330,10018452,2,117.4,111.15
12331,10018452,3,154.7,153.23
12332,10018452,4,117.4,117.83
12333,10018452,5,117.4,117.83
12334,10018452,7,133.1,131.81
12335,10018452,9,133.1,131.81
12336,10018452,10,155.8,156.13
12337,10018452,11,102.6,102.09
12338,10018452,12,148.4,146.26
12339,10018452,13,110.8,108.87
12340,10018452,14,124.2,125.49
12341,10018452,15,124.2,125.49
12342,10018452,16,110.8,108.87
12343,10018452,17,148.4,146.26
12344,10018452,18,102.6,102.09
12345,10018452,19,155.8,156.13
12346,10018453,0,125.1,124.33
12347,10018453,1,137.3,132.71
12348,10018453,2,133.5,137.41
12349,10018453,3,145.9,146.23
12350,10018453,4,113.5,112.43
12351,10018453,5,159.9,157.12
12352,10018453,6,209.7,209.0
12353,10018453,7,49.9,51.09
12354,10018453,8,76.4,77.25
12355,10018453,10,56.1,52.35
12356,10018453,11,29.2,32.05
12357,10018453,12,23.5,20.59
12358,10018453,13,24.1,25.42
12359,10018453,15,25.6,24.37
12360,10018453,16,18.3,18.56
12361,10018453,18,170.7,171.34
12362,10018453,20,20.9,21.09
12363,10018453,21,9.9,10.83
12364,10018456,1,122.2,124.54
12365,10018456,2,121.0,121.43
12366,10018456,3,105.0,103.65
12367,10018456,4,163.4,163.05
12368,10018456,6,133.7,134.22
12369,10018456,9,123.9,124.05
12370,10018456,10,128.9,128.72
12371,10018456,11,126.2,125.68
12372,10018456,12,128.9,128.75
12373,10018456,13,123.9,123.96
12374,10018456,14,164.3,163.55
12375,10018456,17,59.1,59.34
12376,10018456,18,14.1,13.33
12377,10018459,0,124.6,125.45
12378,10018459,1,123.2,123.16
12379,10018459,2,129.7,129.95
12380,10018459,3,114.8,113.99
12381,10018459,4,140.9,140.53
12382,10018459,5,129.8,132.49
12383,10018459,7,87.5,85.15
12384,10018459,8,53.0,55.91
12385,10018459,11,154.0,150.73
12386,10018459,14,53.2,51.16
12387,10018459,15,45.6,44.67
12388,10018459,16,164.6,166.06
12389,10018459,19,53.4,51.9
12390,10018459,20,114.7,118.64
12391,10018460,0,126.4,127.72
12392,10018460,1,121.9,120.15
12393,10018460,2,163.5,164.57
12394,10018460,3,112.7,113.76
12395,10018460,4,148.3,147.57
12396,10018460,5,119.4,119.76
12397,10018460,7,83.5,82.77
12398,10018460,8,162.7,165.07
12399,10018460,11,151.9,149.75
12400,10018460,14,53.4,51.21
12401,10018460,15,94.4,93.32
12402,10018460,16,163.7,162.12
12403,10018460,19,53.4,51.11
12404,10018460,20,115.6,119.3
12405,10018460,22,36.1,37.97
12406,10018460,23,30.9,30.75
12407,10018460,24,30.9,30.76
12408,10018460,25,30.9,26.74
12409,10018467,0,128.4,134.83
12410,10018467,1,62.9,63.54
12411,10018467,3,75.5,82.17
12412,10018467,4,131.7,136.79
12413,10018467,5,34.0,28.88
12414,10018467,6,53.4,52.95
12415,10018467,7,74.0,79.72
12416,10018467,8,63.3,62.15
12417,10018467,10,174.6,172.45
12418,10018467,12,83.3,81.21
12419,10018467,13,45.5,47.97
12420,10018467,14,171.0,174.52
12421,10018467,16,79.5,78.38
12422,10018467,18,13.4,13.39
12423,10018467,20,8.3,7.3
12424,10018467,22,170.3,173.89
12425,10018467,24,21.0,21.47
12426,10018468,0,127.9,133.45
12427,10018468,1,60.9,59.1
12428,10018468,3,78.4,79.02
12429,10018468,4,133.4,140.99
12430,10018468,5,35.8,34.72
12431,10018468,6,53.9,53.2
12432,10018468,7,70.7,73.54
12433,10018468,8,62.9,57.71
12434,10018468,10,167.5,166.44
12435,10018468,14,126.9,129.04
12436,10018468,15,139.8,148.98
12437,10018468,16,15.8,17.47
12438,10018468,17,20.4,20.03
12439,10018469,1,139.7,138.81
12440,10018469,2,124.3,124.63
12441,10018469,3,107.6,108.71
12442,10018469,4,143.3,142.81
12443,10018469,5,121.2,123.01
12444,10018469,6,127.6,131.53
12445,10018469,7,42.9,46.46
12446,10018469,8,136.5,141.48
12447,10018469,9,16.6,18.18
12448,10018469,10,128.6,131.29
12449,10018469,11,66.2,67.69
12450,10018469,14,48.1,45.94
12451,10018469,15,132.3,135.19
12452,10018469,16,16.3,17.05
12453,10018469,17,127.7,130.31
12454,10018469,18,28.5,32.1
12455,10018469,19,24.8,27.42
12456,10018469,21,142.7,141.71
12457,10018469,22,111.1,110.51
12458,10018469,23,124.7,128.84
12459,10018469,24,138.9,136.46
12460,10018472,0,35.9,33.95
12461,10018472,1,123.7,130.9
12462,10018472,2,123.9,127.87
12463,10018472,3,36.0,35.54
12464,10018472,4,42.8,29.29
12465,10018472,5,40.9,39.4
12466,10018472,6,79.8,76.31
12467,10018472,7,42.8,38.83
12468,10018472,8,40.9,27.74
12469,10018472,9,92.8,81.01
12470,10018472,10,36.0,33.54
12471,10018472,11,123.9,126.66
12472,10018472,12,123.7,128.21
12473,10018472,13,35.9,35.13
12474,10018472,14,18.55,18.26
12475,10018472,15,18.6,18.22
12476,10018472,17,18.55,18.42
12477,10018472,18,18.6,20.0
12478,10018472,24,135.4,133.57
12479,10018472,29,127.8,127.53
12480,10018472,28,129.4,128.16
12481,10018472,27,144.3,146.26
12482,10018472,26,129.4,129.86
12483,10018472,25,127.8,129.25
12484,10018472,30,21.6,21.37
12485,10018474,0,24.3,25.42
12486,10018474,1,34.6,35.08
12487,10018474,2,31.3,32.59
12488,10018474,3,41.6,41.43
12489,10018474,4,77.0,75.2
12490,10018474,5,50.7,50.25
12491,10018474,7,83.2,85.37
12492,10018474,9,43.0,47.16
12493,10018474,10,69.5,69.04
12494,10018474,12,22.9,21.28
12495,10018474,13,29.5,28.39
12496,10018474,14,22.0,21.12
12497,10018474,15,18.4,17.68
12498,10018476,1,154.5,156.1
12499,10018476,2,142.0,141.9
12500,10018476,4,149.5,149.07
12501,10018476,5,43.4,43.7
12502,10018476,6,20.5,21.72
12503,10018476,7,43.8,44.08
12504,10018476,9,120.4,120.26
12505,10018476,10,177.9,174.72
12506,10018476,11,177.7,173.9
12507,10018476,12,105.2,105.54
12508,10018476,13,29.7,31.75
12509,10018476,14,18.4,18.01
12510,10018476,15,34.2,34.47
12511,10018476,16,26.5,27.17
12512,10018476,17,124.1,126.65
12513,10018476,18,131.6,135.83
12514,10018476,19,25.6,17.59
12515,10018476,20,17.6,25.98
12516,10018476,21,8.6,8.28
12517,10018477,0,123.7,121.63
12518,10018477,1,124.2,123.91
12519,10018477,2,147.2,141.7
12520,10018477,3,134.7,138.66
12521,10018477,4,126.8,127.9
12522,10018477,5,145.4,146.64
12523,10018477,20,37.3,37.81
12524,10018477,19,44.6,47.96
12525,10018477,18,19.1,18.17
12526,10018477,17,30.1,26.51
12527,10018477,21,38.4,37.02
12528,10018477,22,18.6,19.54
12529,10018477,23,35.6,37.48
12530,10018477,24,37.6,38.64
12531,10018477,25,79.9,75.18
12532,10018477,27,103.7,96.66
12533,10018477,29,75.3,66.84
12534,10018477,30,69.7,75.22
12535,10018477,31,76.1,70.52
12536,10018477,32,73.5,69.84
12537,10018477,6,33.4,37.06
12538,10018477,7,24.0,24.08
12539,10018477,11,24.0,23.76
12540,10018477,61,25.3,33.16
12541,10018477,42,61.6,65.92
12542,10018477,51,17.4,17.43
12543,10018478,1,33.9,34.9
12544,10018478,0,33.9,34.91
12545,10018478,3,35.7,39.45
12546,10018478,2,35.7,39.46
12547,10018478,9,22.7,28.49
12548,10018478,10,26.1,28.18
12549,10018478,11,150.7,154.16
12550,10018478,8,113.7,115.73
12551,10018478,7,113.7,115.74
12552,10018478,4,22.7,28.49
12553,10018478,5,26.1,28.18
12554,10018478,6,150.7,154.17
12555,10018478,17,168.5,168.74
12556,10018478,19,20.54,20.91
12557,10018478,13,168.5,168.74
12558,10018478,15,20.54,20.91
12559,10018487,2,140.7,141.8
12560,10018487,4,74.6,73.37
12561,10018487,5,129.6,127.64
12562,10018487,6,128.1,132.08
12563,10018487,7,113.7,116.85
12564,10018487,8,159.6,159.89
12565,10018487,9,113.7,108.94
12566,10018487,10,128.1,125.95
12567,10018487,11,165.5,163.29
12568,10018487,13,20.4,21.66
12569,10018487,16,170.1,169.02
12570,10018487,18,23.0,26.82
12571,10018487,19,166.6,169.36
12572,10018487,21,23.1,25.34
12573,10018487,23,55.1,52.14
12574,10018491,2,155.9,156.09
12575,10018491,4,153.9,154.33
12576,10018491,5,11.5,12.51
12577,10018491,6,77.0,76.63
12578,10018491,8,143.4,143.13
12579,10018491,10,169.0,170.61
12580,10018491,11,121.3,121.97
12581,10018491,12,149.7,150.28
12582,10018491,14,149.7,150.35
12583,10018491,15,121.3,123.69
12584,10018491,17,20.2,20.66
12585,10018491,19,168.0,168.3
12586,10018491,21,23.6,25.58
12587,10018494,0,128.7,128.38
12588,10018494,1,126.9,127.17
12589,10018494,2,128.7,128.37
12590,10018494,3,129.7,130.33
12591,10018494,4,139.7,139.38
12592,10018494,5,129.7,129.86
12593,10018494,6,35.7,39.27
12594,10018494,7,106.2,108.98
12595,10018494,8,208.6,211.0
12596,10018494,9,48.8,49.54
12597,10018494,10,201.3,199.19
12598,10018494,12,21.5,17.98
12599,10018494,13,21.5,21.45
12600,10018494,14,78.7,74.59
12601,10018497,2,157.7,157.57
12602,10018497,4,37.8,40.01
12603,10018497,5,96.2,96.55
12604,10018497,6,200.3,202.79
12605,10018497,7,98.4,102.15
12606,10018497,8,20.6,20.48
12607,10018497,9,25.8,23.07
12608,10018497,10,25.8,22.98
12609,10018497,11,20.6,20.52
12610,10018502,1,130.8,131.46
12611,10018502,2,105.4,106.32
12612,10018502,3,137.6,138.35
12613,10018502,6,160.4,164.52
12614,10018506,0,31.8,27.68
12615,10018506,1,76.0,70.37
12616,10018506,2,25.8,23.15
12617,10018506,3,23.4,19.34
12618,10018506,4,47.5,40.86
12619,10018506,5,12.4,5.01
12620,10018506,6,15.8,15.96
12621,10018506,9,71.8,63.92
12622,10018506,12,27.1,23.09
12623,10018506,13,28.8,25.66
12624,10018510,0,161.5,162.45
12625,10018510,1,48.6,49.35
12626,10018510,2,34.3,37.94
12627,10018510,3,160.9,160.97
12628,10018510,4,161.7,160.23
12629,10018510,5,61.1,60.43
12630,10018510,6,14.2,13.07
12631,10018512,0,163.1,162.68
12632,10018512,1,111.3,110.36
12633,10018512,2,204.7,203.86
12634,10018512,3,110.2,120.37
12635,10018512,4,19.2,19.23
12636,10018512,5,19.4,19.76
12637,10018512,6,52.5,50.53
12638,10018512,7,144.2,147.12
12639,10018512,8,125.0,121.74
12640,10018512,9,128.9,129.21
12641,10018512,10,131.2,130.65
12642,10018512,11,128.9,127.63
12643,10018512,12,125.0,126.73
12644,10018525,0,21.0,20.79
12645,10018525,1,171.0,171.12
12646,10018525,2,64.7,67.03
12647,10018525,3,47.7,46.31
12648,10018525,4,131.0,135.63
12649,10018525,5,131.9,133.28
12650,10018525,6,37.7,40.66
12651,10018525,7,44.7,46.24
12652,10018525,8,138.5,142.43
12653,10018525,9,115.1,114.21
12654,10018528,0,63.6,64.29
12655,10018528,1,132.4,134.03
12656,10018528,2,129.3,138.8
12657,10018528,3,51.3,57.36
12658,10018528,4,133.2,136.3
12659,10018528,5,130.8,134.25
12660,10018528,6,37.1,40.93
12661,10018528,7,46.9,54.44
12662,10018528,8,140.0,145.52
12663,10018528,9,114.4,115.54
12664,10018530,0,72.2,68.41
12665,10018530,1,52.8,52.86
12666,10018530,2,135.7,138.96
12667,10018530,3,117.4,118.54
12668,10018530,4,51.5,52.27
12669,10018530,5,133.1,136.02
12670,10018530,6,129.3,131.8
12671,10018530,7,38.9,41.13
12672,10018530,8,45.4,45.99
12673,10018530,9,139.8,144.84
12674,10018530,10,115.5,114.99
12675,10018530,11,24.4,27.02
12676,10018530,12,14.6,16.32
12677,10018531,1,176.0,170.58
12678,10018531,2,52.0,54.46
12679,10018531,3,35.9,37.4
12680,10018531,4,163.4,161.84
12681,10018531,5,106.6,111.83
12682,10018531,6,55.1,50.98
12683,10018531,7,175.4,171.85
12684,10018532,2,166.3,167.44
12685,10018532,1,75.1,88.75
12686,10018532,3,169.1,169.92
12687,10018532,4,67.0,81.01
12688,10018532,5,54.9,61.37
12689,10018532,6,49.0,44.63
12690,10018532,7,49.0,44.89
12691,10018532,9,55.7,49.53
12692,10018533,2,166.5,169.01
12693,10018533,1,53.2,58.97
12694,10018533,0,166.5,167.23
12695,10018533,4,53.0,51.71
12696,10018533,3,53.0,51.4
12697,10018533,5,162.9,151.18
12698,10018533,6,70.1,74.73
12699,10018533,7,61.1,61.63
12700,10018533,8,55.7,50.24
12701,10018533,9,66.1,64.48
12702,10018533,10,66.1,65.17
12703,10018533,11,55.7,55.47
12704,10018534,2,164.4,165.82
12705,10018534,1,59.9,68.53
12706,10018534,0,164.4,166.08
12707,10018534,4,53.1,51.44
12708,10018534,3,53.1,51.46
12709,10018534,5,208.3,211.22
12710,10018534,6,67.2,57.67
12711,10018537,6,169.7,161.43
12712,10018537,7,165.8,170.51
12713,10018537,8,118.9,114.93
12714,10018537,9,162.0,166.49
12715,10018537,10,24.7,24.81
12716,10018537,11,45.2,49.97
12717,10018537,0,169.7,161.43
12718,10018537,1,165.8,170.51
12719,10018537,2,118.9,114.94
12720,10018537,3,162.0,166.5
12721,10018537,4,24.7,24.8
12722,10018537,5,45.2,49.96
12723,10018538,7,162.4,163.51
12724,10018538,8,156.4,154.45
12725,10018538,9,120.9,120.7
12726,10018538,10,160.1,160.05
12727,10018538,11,163.7,164.05
12728,10018538,12,62.9,61.69
12729,10018538,0,162.4,163.52
12730,10018538,1,156.4,154.47
12731,10018538,2,120.9,120.68
12732,10018538,3,160.1,160.05
12733,10018538,4,163.7,164.05
12734,10018538,5,62.9,61.67
12735,10018542,0,171.7,171.8
12736,10018542,1,57.7,59.86
12737,10018542,2,71.4,75.9
12738,10018542,3,29.6,26.9
12739,10018542,4,28.9,34.82
12740,10018542,5,53.1,53.33
12741,10018542,6,172.9,173.83
12742,10018542,7,52.4,50.63
12743,10018542,8,52.6,50.89
12744,10018542,9,155.4,154.15
12745,10018542,10,80.0,77.1
12746,10018542,12,28.4,24.33
12747,10018542,13,156.0,154.74
12748,10018542,14,80.2,78.61
12749,10018542,28,28.4,29.85
12750,10018543,0,159.2,157.28
12751,10018543,1,81.4,81.87
12752,10018543,2,156.1,157.21
12753,10018543,3,69.1,72.74
12754,10018543,4,59.3,63.3
12755,10018543,5,162.6,165.4
12756,10018543,6,50.1,50.0
12757,10018544,0,155.2,151.91
12758,10018544,1,169.4,171.17
12759,10018544,2,88.4,91.32
12760,10018544,3,161.2,155.94
12761,10018544,4,67.9,70.97
12762,10018544,5,59.3,59.99
12763,10018544,6,164.9,165.78
12764,10018544,7,50.7,49.81
12765,10018551,0,133.1,138.05
12766,10018551,1,138.8,143.51
12767,10018551,2,121.7,112.31
12768,10018551,3,56.2,57.77
12769,10018551,4,133.1,138.05
12770,10018551,5,138.8,143.51
12771,10018551,6,121.7,112.31
12772,10018551,7,56.2,57.77
12773,10018555,0,111.9,107.29
12774,10018555,1,161.7,157.25
12775,10018555,2,102.9,98.57
12776,10018555,3,159.1,153.8
12777,10018555,4,121.2,122.3
12778,10018555,5,137.6,138.23
12779,10018555,6,40.2,39.46
12780,10018555,7,172.9,171.42
12781,10018555,9,72.3,67.26
12782,10018555,10,31.0,30.06
12783,10018555,11,38.9,40.84
12784,10018555,12,213.0,211.83
12785,10018555,13,39.3,36.22
12786,10018555,14,40.9,42.27
12787,10018555,15,208.2,205.96
12788,10018555,22,20.2,19.65
12789,10018557,0,135.2,137.0
12790,10018557,1,123.7,123.26
12791,10018557,2,153.7,154.09
12792,10018557,4,149.5,150.17
12793,10018557,5,131.8,132.04
12794,10018557,6,197.4,201.85
12795,10018557,8,35.2,32.45
12796,10018557,9,21.9,24.91
12797,10018557,10,52.9,49.84
12798,10018557,12,31.4,36.04
12799,10018558,5,148.7,149.91
12800,10018558,4,120.6,116.86
12801,10018558,3,149.1,151.71
12802,10018558,2,120.6,120.91
12803,10018558,1,148.7,148.38
12804,10018558,7,34.2,32.05
12805,10018558,8,68.6,66.56
12806,10018558,11,73.0,73.75
12807,10018558,13,71.2,71.11
12808,10018558,14,31.5,33.42
12809,10018558,15,19.1,20.11
12810,10018558,16,13.7,13.93
12811,10018564,0,13.8,15.58
12812,10018564,1,123.6,129.47
12813,10018564,2,125.4,127.99
12814,10018564,3,125.4,128.01
12815,10018564,4,123.6,129.44
12816,10018564,5,13.8,15.58
12817,10018564,6,136.7,142.84
12818,10018564,7,136.7,142.76
12819,10018565,0,12.3,14.96
12820,10018565,1,20.9,23.66
12821,10018565,2,13.3,15.43
12822,10018565,3,64.1,69.66
12823,10018565,5,168.5,169.7
12824,10018565,8,52.7,51.65
12825,10018565,9,39.0,37.34
12826,10018565,10,170.5,171.7
12827,10018565,13,80.7,78.23
12828,10018565,14,28.1,29.68
12829,10018565,15,28.1,25.31
12830,10018565,16,28.1,23.87
12831,10018566,0,165.3,167.08
12832,10018566,1,196.7,202.06
12833,10018566,2,32.8,38.53
12834,10018566,3,22.2,29.53
12835,10018566,4,16.3,18.99
12836,10018566,10,52.1,50.15
12837,10018569,0,151.3,148.97
12838,10018569,1,109.3,106.85
12839,10018569,2,142.5,143.07
12840,10018569,3,117.0,114.65
12841,10018569,4,142.5,139.98
12842,10018569,5,112.7,109.68
12843,10018569,6,139.3,144.02
12844,10018569,7,127.8,127.86
12845,10018569,8,128.7,128.26
12846,10018569,9,127.2,126.5
12847,10018569,10,128.7,128.36
12848,10018569,11,127.8,127.61
12849,10018569,12,22.2,21.49
12850,10018569,13,41.0,38.7
12851,10018569,14,41.0,38.62
12852,10018573,4,161.2,162.39
12853,10018573,5,158.9,160.7
12854,10018573,6,115.5,116.46
12855,10018573,7,41.7,43.45
12856,10018573,0,161.2,162.39
12857,10018573,1,158.9,160.7
12858,10018573,2,115.5,116.46
12859,10018573,3,41.7,43.45
12860,10018574,0,212.0,210.26
12861,10018574,1,57.2,50.15
12862,10018574,2,21.1,17.45
12863,10018574,3,157.2,155.26
12864,10018574,4,80.7,78.44
12865,10018574,5,28.7,29.75
12866,10018574,6,28.7,24.28
12867,10018574,12,28.7,24.44
12868,10018576,2,152.6,148.62
12869,10018576,4,149.9,153.5
12870,10018576,5,65.4,66.35
12871,10018576,7,50.7,51.86
12872,10018576,8,22.7,23.72
12873,10018576,9,22.7,23.57
12874,10018576,10,50.7,51.2
12875,10018576,11,12.0,11.85
12876,10018578,0,158.9,163.02
12877,10018578,1,122.4,122.1
12878,10018578,2,136.2,136.92
12879,10018578,3,119.6,119.14
12880,10018578,4,148.4,148.44
12881,10018578,7,35.1,39.01
12882,10018578,8,70.1,72.92
12883,10018578,11,73.1,73.2
12884,10018578,13,70.9,69.69
12885,10018578,14,31.4,33.76
12886,10018578,15,19.0,22.25
12887,10018578,16,13.6,14.06
12888,10018580,0,158.9,158.44
12889,10018580,1,108.7,103.89
12890,10018580,2,137.5,138.22
12891,10018580,3,113.1,112.33
12892,10018580,4,147.2,149.03
12893,10018580,7,46.1,49.49
12894,10018580,8,70.5,65.2
12895,10018580,11,72.5,71.06
12896,10018580,13,71.3,70.16
12897,10018580,14,31.7,33.71
12898,10018580,15,19.3,22.45
12899,10018580,16,13.9,14.0
12900,10018581,1,163.5,159.74
12901,10018581,2,119.9,118.96
12902,10018581,3,139.9,140.05
12903,10018581,4,106.0,102.18
12904,10018581,5,139.1,142.36
12905,10018581,6,53.3,48.15
12906,10018581,7,68.6,69.7
12907,10018581,8,71.6,71.57
12908,10018581,10,70.9,70.87
12909,10018581,11,31.2,33.52
12910,10018581,12,18.9,20.08
12911,10018581,13,13.6,13.95
12912,10018585,0,20.9,29.36
12913,10018585,1,33.8,31.06
12914,10018585,2,70.8,71.05
12915,10018585,3,74.8,69.03
12916,10018585,4,88.1,84.78
12917,10018585,5,40.1,38.3
12918,10018585,7,161.7,157.34
12919,10018585,8,125.5,131.37
12920,10018585,9,26.8,23.61
12921,10018585,14,188.8,187.92
12922,10018585,16,195.1,195.1
12923,10018585,18,49.3,50.42
12924,10018585,19,24.1,23.63
12925,10018585,20,22.5,20.0
12926,10018585,21,22.5,21.34
12927,10018586,0,28.8,31.2
12928,10018586,1,31.1,32.59
12929,10018586,2,163.1,169.53
12930,10018586,3,126.4,126.05
12931,10018586,4,199.7,198.87
12932,10018586,5,49.3,58.02
12933,10018586,6,24.2,24.68
12934,10018586,8,145.9,154.53
12935,10018586,9,117.5,118.72
12936,10018586,10,81.0,73.17
12937,10018586,13,209.6,212.01
12938,10018586,15,47.0,47.86
12939,10018586,16,24.4,24.37
12940,10018586,17,22.6,21.45
12941,10018586,18,22.5,19.82
12942,10018593,2,175.2,177.01
12943,10018593,3,37.2,38.43
12944,10018593,4,148.0,142.29
12945,10018593,5,126.9,127.73
12946,10018593,10,129.8,132.02
12947,10018593,9,115.4,116.41
12948,10018593,8,160.2,158.26
12949,10018593,7,115.4,111.06
12950,10018593,6,129.8,128.47
12951,10018593,12,67.0,64.99
12952,10018593,13,169.9,166.04
12953,10018607,0,23.3,26.05
12954,10018607,1,19.0,21.46
12955,10018607,2,19.0,19.22
12956,10018607,3,179.0,170.54
12957,10018607,4,126.1,130.45
12958,10018607,5,127.4,141.23
12959,10018617,0,114.8,112.4
12960,10018617,1,135.1,137.14
12961,10018617,2,124.5,120.9
12962,10018617,3,23.7,22.38
12963,10018617,4,39.8,39.71
12964,10018617,5,22.4,21.53
12965,10018617,6,121.6,124.22
12966,10018617,7,131.2,138.48
12967,10018617,8,25.7,25.12
12968,10018617,9,17.5,16.86
12969,10018617,10,9.6,9.74
12970,10018618,0,27.9,29.7
12971,10018618,1,204.3,209.96
12972,10018618,2,64.9,64.68
12973,10018618,3,63.3,61.17
12974,10018618,4,38.2,39.09
12975,10018618,5,23.7,25.82
12976,10018618,6,122.9,123.39
12977,10018618,7,132.6,139.73
12978,10018618,8,25.7,17.82
12979,10018618,9,16.2,15.84
12980,10018618,10,17.7,25.86
12981,10018619,0,56.4,58.21
12982,10018619,1,40.3,38.43
12983,10018619,2,28.7,29.32
12984,10018619,3,125.9,125.26
12985,10018619,4,111.2,108.51
12986,10018619,5,145.7,143.3
12987,10018619,6,143.9,140.94
12988,10018619,7,112.3,113.68
12989,10018619,8,129.8,130.6
12990,10018619,9,41.7,45.25
12991,10018619,10,139.5,143.37
12992,10018619,11,116.1,116.31
12993,10018619,12,157.4,155.77
12994,10018619,13,114.5,111.59
12995,10018619,14,130.0,130.05
12996,10018619,15,120.4,120.24
12997,10018619,16,55.8,52.06
12998,10018635,0,136.6,144.63
12999,10018635,1,124.3,124.43
13000,10018635,2,26.4,25.16
13001,10018635,3,39.8,41.56
13002,10018635,4,139.0,138.57
13003,10018635,5,120.3,125.75
13004,10018635,6,29.8,30.15
13005,10018635,7,75.0,76.91
13006,10018635,8,17.6,13.93
13007,10018635,12,65.8,73.09
13008,10018635,15,142.7,146.37
13009,10018635,16,113.8,114.59
13010,10018635,18,15.2,20.15
13011,10018635,20,16.2,14.44
13012,10018648,0,50.3,52.12
