,mol_id,atom_index,shift,DFT_shift
19906,20026289,1,137.8,144.034884604505
19929,20026298,2,139.1,145.30549738897
19946,20026309,0,70.1,80.63848750171
19967,20026312,10,62.8,55.57609248631
19968,20026312,8,68.3,62.331979416595
19969,20026312,9,71.9,65.517257894605
20014,20026330,8,13.4,0.964427703111998
20015,20026330,7,20.3,1.310641120116
20023,20026330,9,120.5,0.992153962007997
20024,20026331,0,13.8,20.259397094815
20028,20026331,4,180.7,169.29859447729
20030,20026343,1,22.7,29.04814850433
20034,20026343,6,180.5,173.28719945294
20040,20026355,3,122.2,112.38438114774
20041,20026355,0,131.2,141.547201249205
20044,20026357,4,20.5,14.24227673671
20047,20026357,2,184,174.56100157504
20052,20026363,1,131.7,138.281706097345
20053,20026363,4,170.3,176.772758901615
20057,20026366,1,128.3,137.34838992943
20105,20026419,6,133,139.49201140653
20118,20026426,3,40.7,48.068488340115
20119,20026426,7,43.5,50.891342086875
20123,20026426,6,205.6,216.301409549805
20136,20026439,8,27.8,21.77955138757
20154,20026440,3,94.7,106.018366581685
20170,20026443,6,51.5,1.168361633676
20171,20026443,4,85,1.592737563423
20192,20026452,4,147.5,155.51949613495
20226,20026472,7,148.9,160.133694520035
20235,20026475,2,139.4,145.86372812169
20256,20026484,4,46.2,1.224726199458
20257,20026484,3,60,0.948831682482996
20258,20026491,2,25.4,18.430650224225
20261,20026491,0,62.6,51.459624065475
20321,20026515,0,146.6,153.101688267835
20353,20026520,1,115.7,108.19629760001
20354,20026520,7,115.7,108.196200953415
20401,20026579,0,106.3,98.79606318393
20442,20026588,8,121.1,129.21151980319
20458,20026590,8,121.5,114.49456290297
20467,20026590,7,145.6,151.915254667615
20470,20026590,9,170.3,163.773791874115
20491,20026600,8,138,150.081288880895
20494,20026600,6,178.5,171.616469765175
20501,20026632,8,19.4,5.877721430041
20506,20026632,5,71.6,82.43669404828
20513,20026634,6,69.8,80.927170880975
20521,20026638,6,73.5,7.455108428746
20535,20026639,0,54.2,60.894264669375
20538,20026645,6,52.4,173.34151483933
20550,20026657,5,179.3,171.452170553675
20558,20026667,3,29.3,35.706422373665
20560,20026667,4,101.5,118.63838231019
20561,20026667,5,108.6,116.47446504814
20587,20026708,5,124.6,118.11939009504
20588,20026708,12,131.3,141.962008434945
20591,20026708,4,151,161.47331297333
20592,20026708,1,184.3,178.0642473506
20593,20026708,0,187.4,173.825617633685
20620,20026822,7,31.1,41.20822308723
20657,20026840,7,124.4,130.84446067231
20669,20026842,7,134.3,141.16341762046
20676,20026850,3,31.9,153.69848099196
20745,20027236,15,109.5,1.031007206382
20747,20027236,11,115.1,2.062077459077
20749,20027236,13,128.8,1.683212724031
20750,20027236,12,145.1,1.66323887305
20752,20027236,14,148.2,2.197425380793
20753,20027236,10,167.2,2.665853228457
20758,20027320,3,111.3,117.911309976005
20759,20027320,4,123.2,114.521334009785
20762,20027320,2,164.5,157.87342060277
20767,20027323,7,120.9,114.27478854594
20785,20027354,4,124.1,140.917258742995
20805,20027367,11,84.2,95.19617081337
20806,20027367,8,114.3,100.407451862365
20814,20027367,7,152.3,165.066536728835
20815,20027367,9,162.9,153.88984125006
20816,20027367,10,163.3,155.095507522685
20848,20027380,8,36.2,7.158419217599
20858,20027381,2,144.3,154.79831924306
20873,20027506,9,113.8,121.01492208124
20874,20027506,3,116.6,127.62342295415
20886,20027506,6,162.5,155.966679930015
20887,20027506,7,168.2,160.860476914435
20900,20027510,8,164.4,156.8367892248
20916,20027514,8,163.8,172.479330565335
20918,20027550,9,18.8,1.114733211864
20919,20027550,8,19.2,1.484295057412
20922,20027550,0,36.1,42.71204410543
21045,20028175,6,112.2,105.87330004259
21104,20028184,2,107.7,100.614468868855
21121,20028216,10,15.8,1.571395640457
21136,20028227,3,98.7,109.90365634728
21140,20028227,0,126.1,135.31513886382
21147,20028228,14,55.4,5.376459854737
21199,20028235,1,110.9,123.215661695985
21219,20028237,10,129.6,3.267896106656
21223,20028237,9,134.1,7.789191607483
21228,20028238,1,40.8,33.70168205358
21236,20028240,0,167.3,156.517178935135
21245,20028249,4,113.6,122.02487899899
21269,20028262,19,15.2,2.503782300634
21270,20028262,17,15.7,2.342623420801
21271,20028262,18,16.9,1.489767345352
21272,20028262,21,20.8,1.916149780677
21277,20028262,6,37.7,28.195435596645
21279,20028262,16,58.1,1.749427408105
21286,20028262,2,127.3,142.780218508215
21288,20028262,1,139,129.19296365695
21290,20028262,20,170.9,24.137245072595
21292,20028552,8,14.2,1.309637867327
21307,20028560,7,14,3.306019712638
21311,20028560,6,60.4,3.483413046693
21314,20028560,5,170.5,3.388560055733
21316,20028583,13,16.9,1.784176436524
21318,20028583,6,19.9,53.98142366881
21319,20028583,18,21.2,1.4215461557
21320,20028583,12,23.3,1.373937250622
21329,20028583,11,137.6,2.463834598672
21330,20028583,10,162.5,1.885140149017
21335,20030035,6,28.3,1.619004545535
21336,20030035,8,28.9,1.208582950035
21337,20030035,7,29.1,1.432946755575
21339,20030035,13,31.6,3.629431929892
21352,20030408,11,15,1.077612858671
21353,20030408,17,21,2.647156244662
21358,20030408,10,70.4,1.323136177579
21359,20030408,9,71.2,1.2664979974
21368,20030408,16,170.2,2.266285004038
21377,20030783,2,132.4,124.34285093347
21384,20030879,0,116.3,109.125747904125
21406,20030908,0,81.8,97.452772160025
21444,20031156,6,153.7,161.43407445576
21468,20031172,1,131.5,122.453506647815
21469,20031172,2,141.1,152.30966942181
21505,20031202,2,150,143.665694611605
21529,20031216,6,153.2,168.902826670765
21536,20031218,1,197.4,203.88686448227
21574,20031230,0,121,131.271541975615
21577,20031230,2,160.2,166.597998673205
21606,20031246,0,161.8,186.388128638165
21607,20031246,5,173.4,161.461425442145
21627,20031261,1,104.2,98.28866856018
21641,20031533,1,148.9,158.580197152005
21659,20032288,5,129.6,123.25035782359
21662,20032288,2,133.8,141.515501166045
21664,20032288,4,139.8,146.18865397408
21674,20032300,2,113.6,122.646026665055
21675,20032300,4,116.6,124.926306427485
21678,20032300,1,137.3,131.3781431699
21679,20032300,0,148.3,155.00108379937
21697,20032315,17,16.1,163.81177398595
21712,20032315,7,134.1,1.15887633458
21713,20032315,6,167.6,2.343353059193
21717,20032318,5,130.1,136.30267377153
21739,20032338,7,15.4,24.46825966047
21741,20032338,1,125.4,139.15084892618
21742,20032338,3,128.3,134.494512625675
21790,20032350,15,41.2,8.306049203416
21792,20032350,14,69.4,6.28549808637
21794,20032350,13,88.4,8.761890788818
21803,20032366,24,27.4,20.696046411025
21823,20032372,10,68,76.922522570555
21831,20032374,0,69.8,80.54744640922
21833,20032374,1,190.3,198.097830088365
21881,20032413,3,117.9,110.573513897225
21895,20032656,1,114.1,105.23813862025
21912,20032658,4,108.7,102.05286014224
21933,20032674,13,171.7,163.61616127767
21969,20032693,6,173,166.84821670766
21978,20032694,3,136,142.510961094545
21987,20032707,0,118.5,112.53089738576
21992,20032707,9,129.6,117.36941251784
22030,20032736,6,180,172.73824679334
22061,20032744,7,131.45,138.324617185525
22067,20032763,2,109.3,117.446053267675
22075,20032764,1,119.6,112.558441665335
22099,20033037,7,50.7,56.868933987625
22109,20033065,0,108.2,117.367576232535
22119,20033067,2,121.6,115.430971761925
22122,20033067,0,154.6,143.41412352482
22124,20033067,8,180.3,172.073994745905
22158,20033121,7,22.2,13.04946446122
22168,20033122,7,19.6,12.035931619455
22169,20033122,6,36.6,44.131879232575
22208,20035460,8,169.2,163.099585227395
22300,20035568,6,42.6,35.10885647678
22302,20035568,3,111.1,102.041359197435
22339,20035848,9,54.6,46.636475742
22347,20035859,9,14.4,0.904688559766996
22348,20035859,5,20.7,39.262050603715
22349,20035859,8,20.7,1.234302703353
22350,20035859,0,28,35.063529223725
22352,20035859,4,33,52.009543191025
22361,20035869,2,54.7,61.38590589814
22365,20035872,1,28.4,34.876421415805
22406,20036214,0,89.6,83.5516091682
22410,20036233,2,53.9,47.98256951716
22412,20036233,5,57.1,50.30923964519
22431,20036579,0,140.8,148.464198053355
22433,20036579,5,171.9,164.711070552425
22473,20037375,7,29.9,21.26925736597
22474,20037375,8,29.9,23.960188510555
22518,20037726,2,44.3,52.082414723655
22553,20038075,6,170.2,162.439875569925
22561,20039213,4,124.8,114.870614804115
22569,20039221,5,97,108.781686025925
22588,20039226,12,147,154.966387671765
22675,20039278,0,104.8,98.55850585342
22725,20039287,14,105.6,116.05231272118
22733,20039287,8,116.8,124.79032466832
22758,20039319,4,140.4,147.902681336405
22780,20039329,7,172,163.67260288915
22807,20039572,3,115.6,109.1880849579
22821,20039577,2,107,115.705448091725
22845,20039643,6,176,169.205910392685
22870,20039661,0,131.3,124.725474803075
22873,20039661,6,170.7,161.95751241428
22912,20039953,11,171,164.093498810375
22944,20040348,7,177.6,170.392730579285
22963,20040359,7,174.5,167.901374653375
22983,20040384,8,165.4,173.1217404823
23057,20040695,1,133.9,140.10049836865
23085,20040742,7,182.1,174.30604785743
23110,20040797,1,99.1,106.44022896886
23124,20040811,6,112.9,104.08243863724
23198,20041817,1,128.6,137.589909770335
23199,20041817,4,128.6,137.597061618365
23202,20041817,0,136.8,144.25494890132
23203,20041817,5,136.8,144.24644400096
23204,20041817,6,27.1,37.22812301194
23205,20041817,8,27.1,37.241363595455
23244,20041829,0,104.5,96.71603516634
23267,20043312,22,16.2,3.706773599444
23269,20043312,21,22,3.35417584651
23270,20043312,24,23.3,5.048669807131
23271,20043312,12,23.8,16.6605678368
23274,20043312,8,39,4.489310774864
23276,20043312,11,48.6,138.959971901055
23277,20043312,6,71.7,6.596962474955
23281,20043312,5,105.9,97.832979864755
23282,20043312,16,111,25.77956066143
23284,20043312,17,120.5,1.986559885505
23285,20043312,14,124.1,2.602283483554
23286,20043312,25,124.5,6.343960362529
23287,20043312,20,127.3,5.286167103727
23288,20043312,19,128.8,1.968410130504
23289,20043312,15,130.7,1.763108127955
23291,20043312,13,137.6,1.809075346651
23293,20043312,18,146.8,1.897452796882
23304,20044463,7,67.9,60.98984815183
23363,20044512,0,137.8,149.94743334682
23364,20044512,1,145,136.26807429052
23371,20044519,0,118.3,131.145321522545
23409,20044854,1,90.6,83.05271944481
23436,20044867,4,102.3,110.373648738765
23498,20045189,5,62.3,52.898111985455
23541,20045239,0,163.1,172.786666737435
23542,20045239,1,163.1,172.786666737435
23604,20045285,10,42.1,49.410716251475
23623,20045567,7,36.2,28.43656885117
23632,20045572,4,66.5,72.72100514612
23646,20045591,0,102.1,121.43088902612
23650,20045592,0,105.8,112.71897165963
23693,20045612,0,159.9,153.758691820645
23694,20045612,4,159.9,153.742648485875
23706,20045630,10,26.7,33.212167049905
23716,20045630,4,133.6,140.37439481888
23734,20045643,10,35.7,42.98226798505
23742,20045643,11,130,142.58992136266
23759,20045649,2,124.9,132.149672937785
23763,20045650,2,52.5,58.989360281925
23767,20045652,0,143.8,154.16103159563
23776,20045657,3,202.4,209.01222670831
23810,20045673,0,120.1,134.06569168366
23838,20045682,1,126.4,138.26286001132
23839,20045682,5,130.5,137.53433797821
23843,20045929,3,25,35.021777894685
23844,20045929,5,44,57.692749563405
23845,20045929,4,50,56.98094739123
23847,20045929,1,127,139.28132182943
23863,20045940,0,154.8,146.50468833973
23864,20045940,1,154.8,146.50468833973
23883,20045964,2,174.9,167.78336916088
23885,20045968,4,70.2,80.00951146145
23888,20045968,1,170.8,163.53923058805
23891,20045980,1,105.6,117.66437792578
23915,20045996,0,121.2,127.34082831037
23918,20045996,5,41.2,47.477204471905
23965,20049298,2,120.97,141.09170584697
23966,20049298,6,120.97,97.098852329135
23986,20050052,3,66.6,75.71028432947
24011,20050062,6,137.4,130.66605105794
24017,20050066,3,18.5,170.570560314085
24021,20050066,7,121.1,1.838808111125
24022,20050066,6,124.4,5.962815507508
24028,20050077,1,121.5,114.742461419145
24107,20050092,12,176.6,167.584180528585
24114,20050096,2,128,121.59402847848
24143,20050102,2,158.8,167.193921577975
24144,20050102,3,167.6,155.742073243235
24179,20050107,2,127.8,136.47586446977
24182,20050107,8,129.2,136.37380566545
24264,20050150,0,111.5,98.274654803905
24267,20050150,1,147.3,161.245516948915
24270,20050150,6,162.9,170.121346940525
24271,20050150,4,175.5,167.32313807549
24277,20050153,3,115.6,96.07178896407
24278,20050153,1,151.5,159.32930490985
24282,20050153,5,187.5,194.002527271835
24286,20050159,0,133.4,149.16266299542
24291,20050168,7,121.1,132.30653036147
24303,20050169,8,135.4,150.54296966521
24320,20050187,7,76.8,69.99228518289
24328,20050189,7,15.3,70.4675931371
24332,20050189,4,56.8,1.725896569963
24334,20050189,3,76.8,1.042316601458
24335,20050189,5,169.3,0.831815925365998
24345,20050418,6,37.6,6.000391884696
24348,20050418,5,70.1,6.017994410903
24350,20050418,3,127.3,133.7285883603
24360,20050420,0,67,57.4724919734
24364,20050421,0,143.5,137.381733004705
24386,20050428,4,133.1,141.768908538135
24389,20050435,3,41.6,48.79788019258
24403,20050440,1,155,164.77843322914
24404,20050440,2,162.2,154.291214559095
24411,20050441,0,31.4,38.949302222295
24412,20050441,2,43.7,50.631556039515
24415,20050441,5,73.8,80.574410809225
24416,20050441,3,78.5,89.24293385456
24427,20050447,1,70.5,80.32148667011
24514,20050545,2,130.9,137.207962426895
24543,20050554,0,128.4,105.41596835505
24564,20050555,5,170.5,162.4538893262
24623,20050796,1,109.2,119.897010916875
24643,20050798,0,97.8,91.547085325955
24679,20050802,4,131.3,140.00559141236
24680,20050802,2,137.1,130.849582941845
24694,20050808,0,116.6,109.84702144261
24696,20050808,3,141.6,150.484111888855
24739,20050813,0,160.6,166.72682858434
24740,20050813,2,168.7,162.083636220755
24749,20050814,0,160.9,168.07195589355
24750,20050814,2,169.9,162.48829551402
24774,20050821,4,30.2,20.78215852717
24775,20050821,5,30.2,18.922194806395
24777,20050821,2,101.1,92.99649431117
24780,20050821,0,185.6,173.76308728672
24825,20050861,3,136.3,128.344116613065
24826,20050861,2,138.3,145.966270158985
24835,20050862,0,90.6,107.79154166015
24837,20050862,1,175.1,163.05831713133
24841,20050862,9,52,44.902925767485
24845,20050863,10,36.3,42.934427920525
24846,20050863,7,111.8,127.67541882226
24847,20050863,6,127.3,150.802852359165
25015,20050937,0,196.3,206.37319478524
25019,20050939,0,127.1,141.6903348564
25030,20050939,1,137.9,154.42004447023
25057,20051175,0,67.9,60.08620248858
25059,20051175,9,167.3,174.777393301245
25072,20051179,12,115,135.60662499434
25077,20051180,0,64.5,76.614413225695
25135,20051744,8,130.5,140.360960942175
25151,20051753,6,173.6,180.74561048228
25152,20051753,4,176.7,166.389821907575
25177,20051768,8,138.9,145.075381846275
25179,20051768,2,166,159.513609966515
25187,20051769,1,111.6,99.07614501624
25224,20051810,5,55.4,62.719145676165
25225,20051810,0,117.6,132.932317064095
25232,20051810,3,143.8,151.399935023075
25280,20051817,0,154.4,162.31645786811
25301,20051849,7,27,18.362804314535
25303,20051849,1,105.9,146.03054014466
25307,20051849,5,148.3,121.804814702175
25308,20051849,0,162.9,170.626422045995
25310,20051858,1,24.1,34.93489260578
25328,20051863,2,70.4,76.502689761875
25329,20051863,0,123.7,132.24003750411
25332,20051864,2,80,86.99648040038
25397,20052145,0,182,175.606814379535
25403,20052148,5,27,20.3312055149
25409,20052148,0,181.2,173.387035385575
25446,20052166,1,116.2,129.98101999258
25469,20052170,1,90.5,96.790163104705
25476,20052173,5,164.6,171.850354525075
25477,20052178,0,40.5,31.399850100465
25479,20052178,1,161.9,155.691623720645
25576,20052479,3,22.9,9.24526118882997
25577,20052479,6,22.9,9.23791604760999
25662,20052529,5,119.1,126.31134878043
25679,20052533,3,149.6,142.905665788525
25700,20052537,8,136.8,144.61969315085
25712,20052540,1,131.3,155.68611486473
25713,20052540,2,148.1,129.95685834383
25829,20052579,4,115.1,108.93390441305
25865,20052849,3,205.1,212.49826938996
25867,20052852,3,107.2,114.696457639925
25869,20052852,9,188.2,201.46838008899
25883,20052854,5,189.4,182.039998329115
25885,20052856,9,14.1,1.41972205972
25886,20052856,10,33.9,1.568477086889
25888,20052856,8,62,1.772411017453
25889,20052856,2,69.7,80.649408566945
25890,20052856,6,84.2,1.423187842082
25891,20052856,7,167.4,1.644450684456
25892,20052859,4,21.8,2.423978101509
25893,20052859,5,36.5,2.39196521706
25895,20052859,6,45.7,1.998051690179
25920,20052872,8,87.8,108.02813252471
25923,20052872,3,139.6,151.954299891995
25936,20052873,1,135.6,144.2263415092
25937,20052873,0,146,139.123111353415
25980,20052892,6,33.7,2.902256067465
25983,20052892,7,80.9,3.86492272091
26016,20052899,5,29.2,37.297225327365
26026,20052904,10,126,132.598886311345
26065,20052917,0,86.2,98.612144713645
26067,20052917,1,163.6,173.38133323647
26075,20052919,1,122.9,134.23289029301
26077,20052919,3,154.2,183.37265822757
26078,20052919,4,180.9,170.58418748398
26083,20052920,2,164.1,170.64855411625
26085,20052923,6,16,25.52170754597
26088,20052923,3,124,135.597056981435
26112,20052931,3,162.2,154.256615078085
26114,20052931,2,188.7,180.37622719619
26123,20052938,1,159.8,166.079199751245
26134,20052950,0,127.9,134.060762707315
26147,20052957,3,132.5,139.71410528184
26159,20052970,0,140,151.047948124085
26206,20053230,1,116.8,130.22282977327
26207,20053230,0,163.2,170.75080621376
26222,20053241,4,162.7,151.97817160096
26247,20053247,4,165.4,153.617007912375
26257,20053274,8,17.8,25.463043062805
26261,20053274,9,27.7,17.178110353025
26265,20053274,2,155.1,163.50753050489
26269,20053275,6,137.5,143.869039047485
26276,20053291,11,24.3,15.81549001012
26290,20053317,0,118,108.592838579295
26307,20053971,1,109.8,116.75821945106
26308,20053971,2,161.3,149.38475687073
26309,20053971,0,162.6,171.37649626979
26312,20053971,7,169,158.54840042225
26331,20054345,4,48.8,56.216182884995
26470,20054456,1,131.8,121.38275902181
26498,20054460,3,127,137.590489649905
26505,20054460,4,136.9,128.638695434625
26548,20054466,7,14.6,22.23668978192
26550,20054466,5,159.9,169.06934875395
26599,20054474,4,165.6,158.140455144755
26622,20054727,7,31.4,38.18531088882
26631,20054729,0,110,92.321611138285
26632,20054729,2,117.9,94.02732689344
26633,20054729,4,117.9,94.027036953655
26635,20054729,1,139.4,147.93679758444
26636,20054729,5,139.4,147.936700937845
26677,20054798,6,61.6,53.067243526705
